Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
James (M)FUL,2 (2),22,1.5,1.0,1.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,50,0.5,0.5,0.0,1.0,0.0,0,0.33,0.33,0.08,1.9,3.58,28,6,3.5,0.0,2.5,11.5,30.5,5.3,18.1,5.5,3.0,55,5.0,1.5,30,4.0,1.5,38,0.0,0.0,10.5,2.5,0.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.06,15.0,11.0,7.0,3.0,1.0,5.5,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James ,M,FUL
Buendía (M)AVL,2,76,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,1.0,0.0,0,0.01,0.01,0.03,0.14,2.8,4,5.7,2.0,0.0,7.0,7.0,5.0,7.8,4.6,27.0,20.0,74,15.5,9.5,61,8.5,6.0,71,0.5,0.5,42.5,1.5,3.5,0.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,1.0,0.0,0,5.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buendía ,M,AVL
Fornals (M)WHU,2 (2),8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.04,0.1,1.62,5,5,1.0,0.0,3.5,3.5,0.0,10.35,2.2,7.5,4.5,60,5.5,2.5,45,3.0,1.5,50,0.0,0.0,10.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.64,12.0,6.0,6.0,0.0,0.0,1.5,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fornals ,M,WHU
Trossard (M)BHA,2,86,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25,2.0,0.0,0.5,1.5,0.5,33,0.1,0.1,0.3,1.38,4.08,26,7.1,3.5,0.0,8.5,13.0,18.5,26.65,15.1,32.5,24.5,75,24.5,16.0,65,17.5,11.5,66,0.0,0.0,48.0,7.0,4.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,1.0,0.5,50,4.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Trossard ,M,BHA
Pulisic (M)CHE,2 (2),28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.02,1.52,0,5.7,1.0,0.0,2.5,2.5,1.0,0.75,1.6,8.5,7.5,88,5.0,4.0,80,2.0,2.0,100,0.0,0.0,15.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,0.5,0.5,100,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pulisic ,M,CHE
Rodri (M)MCI,2,90,2.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.5,50,0.1,0.1,0.08,0.74,3.64,8,5.6,2.0,0.0,18.5,18.5,19.0,18.75,20.9,102.0,94.0,92,62.0,57.0,92,32.5,29.0,89,0.0,0.0,116.5,1.5,11.5,0.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,3.0,2.0,67,10.5,0.0,0.5,1.0,1.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Rodri ,M,MCI
Douglas Luiz (M)AVL,2,86,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.0,0.0,0.5,2.0,0.0,0,0.01,0.01,0.04,0.17,2.91,5,4.8,4.0,0.5,11.5,16.0,4.0,11.8,15.4,32.0,28.0,88,16.0,11.0,69,6.5,4.5,69,0.0,0.0,47.0,0.0,3.0,0.0,2.5,0.0,1.5,2.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,3.0,2.0,67,4.0,0.0,0.0,2.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Douglas Luiz ,M,AVL
Mount (M)CHE,2,75,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,2.5,0.5,20,0.01,0.01,0.03,0.16,2.74,12,7.5,2.0,0.0,7.0,7.0,6.0,7.85,5.3,19.0,12.5,66,11.5,5.5,48,8.0,4.5,56,0.0,0.0,33.5,1.0,4.5,0.5,2.5,0.0,1.5,1.5,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.35,12.0,9.0,2.5,2.5,1.0,2.5,1.5,1.0,67,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mount ,M,CHE
Martinelli (M)ARS,2,89,1.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,33,0.5,0.0,0.5,4.0,0.0,0,0.09,0.09,0.24,1.18,4.05,23,6.8,4.5,0.0,7.0,11.5,15.0,8.35,7.3,22.5,19.5,87,18.0,12.0,67,9.0,7.5,83,0.0,0.0,44.5,3.0,1.0,0.0,4.5,0.0,1.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.38,8.0,5.0,1.5,0.5,0.0,0.0,0.5,0.5,100,3.5,0.5,0.5,0.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martinelli ,M,ARS
Wilson (M)FUL,2,67,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.5,1.0,0.0,0,0.08,0.08,0.02,0.44,2.56,6,5.7,3.0,0.0,4.0,8.5,7.5,2.55,2.9,21.5,16.0,74,13.0,9.5,73,9.0,7.5,83,0.0,0.0,31.0,1.5,2.0,0.5,2.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.06,15.0,11.0,7.0,3.0,1.0,5.5,1.0,0.5,50,3.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Wilson ,M,FUL
Nelson (M)ARS,1 (1),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.76,0,4.8,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.46,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelson ,M,ARS
Praet (M)LEI,1 (1),65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.03,2.67,0,4.8,3.0,0.0,9.0,9.0,2.0,0.9,2.8,19.0,14.0,74,12.0,8.0,67,2.0,1.0,50,0.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.1,18.0,12.0,6.0,6.0,1.0,0.0,1.0,1.0,100,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Praet ,M,LEI
Garner (M)EVE,1 (1),45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0,0.01,0.01,0.01,0.1,1.66,2,4.5,1.0,0.0,6.0,6.0,6.0,2.2,3.8,30.0,23.0,77,24.0,14.0,58,8.0,4.0,50,0.0,0.0,38.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.38,22.0,15.0,8.0,2.0,0.0,3.0,0.0,0.0,0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Garner ,M,EVE
Shelvey (M)NEW,1 (1),26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.49,0,4.8,1.0,0.0,2.0,2.0,0.0,0.7,2.0,13.0,12.0,92,8.0,7.0,88,6.0,5.0,83,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.59,16.0,9.0,5.0,3.0,1.0,2.0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shelvey ,M,NEW
Stanislas (M)BOU,1 (1),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.51,0,4.8,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,50,1.0,0.0,0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.89,18.0,15.0,4.0,6.0,1.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stanislas ,M,BOU
Saint-Maximin (M)NEW,1 (1),17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.03,0.1,1.55,2,6.2,4.0,0.0,0.0,9.0,0.0,10.5,18.6,10.0,7.0,70,7.0,5.0,71,1.0,1.0,100,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.59,16.0,9.0,5.0,3.0,1.0,2.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Saint-Maximin ,M,NEW
Pérez (M)LEI,1 (1),22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,3.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.47,1.42,3.06,26,4.7,4.0,0.0,8.0,17.0,0.0,33.6,23.8,11.0,9.0,82,5.0,4.0,80,3.0,2.0,67,1.0,1.0,21.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1,18.0,12.0,6.0,6.0,1.0,0.0,1.0,1.0,100,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pérez ,M,LEI
Gilmour (M)BHA,1 (1),8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.5,0,4.3,1.0,0.0,3.0,3.0,0.0,1.4,0.4,16.0,15.0,94,10.0,10.0,100,2.0,2.0,100,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.75,8.0,6.0,5.0,1.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gilmour ,M,BHA
Rothwell (M)BOU,1 (1),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.49,0,4.9,1.0,0.0,2.0,2.0,0.0,0.3,2.0,5.0,5.0,100,4.0,4.0,100,1.0,1.0,100,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.89,18.0,15.0,4.0,6.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rothwell ,M,BOU
Matheus (M)WOL,1 (1),10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.02,0.02,0.02,0.14,1.67,9,4.8,1.0,0.0,2.0,2.0,8.0,3.3,0.0,3.0,2.0,67,2.0,1.0,50,2.0,1.0,50,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.43,14.0,11.0,4.0,4.0,0.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matheus ,M,WOL
Fernandes (M)MUN,1,90,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,50,4.0,0.0,1.0,2.0,1.0,50,0.07,0.07,1.32,4.3,7.05,39,9.8,6.0,1.0,15.0,24.0,32.0,52.2,15.2,34.0,23.0,68,20.0,12.0,60,15.0,10.0,67,2.0,1.0,47.0,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.94,14.0,10.0,7.0,3.0,1.0,2.0,1.0,0.0,0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Fernandes ,M,MUN
De Cordova-Reid (M)FUL,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,1.0,33,0.01,0.01,0.01,0.1,1.8,1,5.5,1.0,0.0,6.0,6.0,6.0,7.1,7.8,40.0,29.0,73,29.0,18.0,62,19.0,12.0,63,0.0,0.0,60.0,3.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.59,14.0,10.0,9.0,3.0,0.0,7.0,2.0,1.0,50,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,De Cordova-Reid ,M,FUL
Ghoddos (M)BRE,1 (1),4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.51,0,4.8,1.0,0.0,3.0,3.0,0.0,0.1,0.2,2.0,2.0,100,1.0,1.0,100,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.08,15.0,9.0,7.0,4.0,1.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghoddos ,M,BRE
Fábio Vieira (M)ARS,1 (1),73,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50,1.0,0.0,1.0,2.0,0.0,0,0.03,0.03,0.44,1.46,4.33,33,5.7,6.0,0.0,8.0,17.0,14.0,12.7,15.6,26.0,22.0,85,19.0,15.0,79,8.0,7.0,88,0.0,0.0,37.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.46,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fábio Vieira ,M,ARS
Downes (M)WHU,1 (1),26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.52,0,4.3,1.0,0.0,3.0,3.0,0.0,1.3,1.4,17.0,17.0,100,9.0,9.0,100,3.0,3.0,100,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.45,15.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Downes ,M,WHU
Ziyech (M)CHE,1 (1),17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,5.0,1.0,20,0.0,0.0,0.03,0.1,1.65,8,5.5,1.0,0.0,4.0,4.0,0.0,15.5,11.6,10.0,9.0,90,12.0,7.0,58,4.0,4.0,100,0.0,0.0,20.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.28,10.0,8.0,3.0,2.0,1.0,2.0,4.0,2.0,50,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ziyech ,M,CHE
Onomah (M)FUL,1 (1),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.66,0,4.3,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,3.59,14.0,10.0,9.0,3.0,0.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Onomah ,M,FUL
Milivojevic (M)CRY,1 (1),13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.84,0,4.3,1.0,0.0,4.0,4.0,0.0,0.4,3.0,13.0,10.0,77,4.0,4.0,100,1.0,1.0,100,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.34,5.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Milivojevic ,M,CRY
Hughes (M)CRY,1 (1),12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.64,0,4.8,1.0,0.0,2.0,2.0,0.0,2.8,0.6,15.0,15.0,100,12.0,12.0,100,7.0,7.0,100,0.0,0.0,16.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.71,9.0,7.0,2.0,0.0,3.0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hughes ,M,CRY
Harrison (M)LEE,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,5.0,1.0,20,0.0,0.0,0.03,0.1,1.66,2,5.8,1.0,0.0,6.0,6.0,0.0,17.7,5.6,29.0,21.0,72,31.0,19.0,61,19.0,13.0,68,0.0,0.0,38.0,0.0,4.0,0.0,6.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.93,9.0,8.0,6.0,1.0,0.0,3.0,1.0,1.0,100,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harrison ,M,LEE
Lanzini (M)WHU,1 (1),26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.52,0,5.1,1.0,0.0,3.0,3.0,0.0,0.9,1.4,17.0,14.0,82,9.0,7.0,78,3.0,2.0,67,0.0,0.0,17.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.45,15.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lanzini ,M,WHU
Reed (M)FUL,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.04,0.14,1.7,4,4.5,1.0,0.0,5.0,5.0,2.0,10.7,7.8,21.0,18.0,86,9.0,6.0,67,2.0,2.0,100,0.0,0.0,33.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2.53,16.0,12.0,5.0,3.0,2.0,4.0,2.0,1.0,50,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Reed ,M,FUL
Pearson (M)BOU,1 (1),2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.59,0,4.4,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,50,1.0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,15.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pearson ,M,BOU
Christie (M)BOU,1 (1),10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.59,0,5.3,1.0,0.0,3.0,3.0,0.0,0.1,2.4,3.0,2.0,67,1.0,1.0,100,1.0,1.0,100,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,15.0,8.0,3.0,4.0,2.0,1.0,0.0,0.0,0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Christie ,M,BOU
Van de Beek (M)MUN,1,66,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.05,0.05,0.09,0.51,3.18,15,5.1,2.0,0.0,6.0,6.0,24.0,13.2,1.4,15.0,13.0,87,12.0,10.0,83,9.0,7.0,78,0.0,0.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.94,6.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Van de Beek ,M,MUN
Albrighton (M)LEI,1 (1),12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.57,0,4.7,1.0,0.0,4.0,4.0,0.0,0.1,9.4,5.0,4.0,80,1.0,0.0,0,0.0,0.0,0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.22,12.0,11.0,2.0,4.0,1.0,2.0,1.0,0.0,0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albrighton ,M,LEI
